Crash ID,CrashDate,CountyName,Fatals,Peds,Persons,State,StateName,TotalVehicles,Crash Date,Latitude,Longitude,Weather,Weather Name,Road Function,Road Function Name,Light Condition,Light Condition Name,Manner of Collision,Manner of Collision Name,Speed Limit,Speed Limit Name,Harmful Event,Harmful Event Name,Drunk Drivers,City,City Name,Functional System,Functional System Name,Work Zone,Work Zone Name
10095,/Date(1645324200000-0500)/,DALLAS (47),1,0,1,1,Alabama,1,2022-02-19 21:30,32.40913056,-87.083069440,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,32,Culvert,,0,NOT APPLICABLE,4,Minor Arterial,0,None
10098,/Date(1645455480000-0500)/,ELMORE (51),1,0,1,1,Alabama,1,2022-02-21 09:58,32.58481111,-85.939763890,2,Rain,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,35,Embankment,,2940,TALLASSEE,4,Minor Arterial,0,None
10100,/Date(1645477800000-0500)/,DEKALB (49),2,0,3,1,Alabama,1,2022-02-21 16:10,34.27925833,-85.877058330,2,Rain,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,42,Tree (Standing Only),,0,NOT APPLICABLE,1,Interstate,0,None
10099,/Date(1645456200000-0500)/,PICKENS (107),1,0,2,1,Alabama,2,2022-02-21 10:10,33.22170000,-88.096527780,2,Rain,,,1,Daylight,2,Front-to-Front,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,4,Minor Arterial,0,None
10101,/Date(1645493340000-0500)/,CALHOUN (15),1,1,3,1,Alabama,2,2022-02-21 20:29,33.78220278,-85.896522220,2,Rain,,,3,Dark - Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,8,Pedestrian,,0,NOT APPLICABLE,3,Principal Arterial - Other,0,None
10102,/Date(1645526700000-0500)/,MOBILE (97),1,0,2,1,Alabama,2,2022-02-22 05:45,30.89233056,-88.124461110,10,Cloudy,,,4,Dawn,6,Angle,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,2713,SARALAND,5,Major Collector,0,None
10103,/Date(1645672860000-0500)/,ETOWAH (55),1,0,1,1,Alabama,1,2022-02-23 22:21,33.94503056,-86.027911110,1,Clear,,,6,Dark - Unknown Lighting,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,35,Embankment,,2562,RAINBOW CITY,3,Principal Arterial - Other,0,None
10104,/Date(1645680240000-0500)/,BALDWIN (3),1,0,2,1,Alabama,2,2022-02-24 00:24,30.63296389,-87.786594440,1,Clear,,,2,Dark - Not Lighted,1,Front-to-Rear,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,4,Minor Arterial,0,None
10105,/Date(1645710360000-0500)/,HOUSTON (69),1,0,8,1,Alabama,2,2022-02-24 08:46,31.27207500,-85.432241670,10,Cloudy,,,1,Daylight,6,Angle,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,930,DOTHAN,4,Minor Arterial,0,None
10106,/Date(1645730400000-0500)/,CALHOUN (15),1,0,2,1,Alabama,2,2022-02-24 14:20,33.61908056,-85.924677780,1,Clear,,,1,Daylight,1,Front-to-Rear,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,2370,OXFORD,4,Minor Arterial,0,None
10107,/Date(1645743600000-0500)/,LAUDERDALE (77),1,0,2,1,Alabama,2,2022-02-24 18:00,34.88615556,-87.613613890,10,Cloudy,,,5,Dusk,1,Front-to-Rear,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,5,Major Collector,0,None
10109,/Date(1645753200000-0500)/,CULLMAN (43),1,0,1,1,Alabama,1,2022-02-24 20:40,34.06514722,-86.921416670,10,Cloudy,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,34,Ditch,,0,NOT APPLICABLE,5,Major Collector,0,None
10108,/Date(1645750500000-0500)/,DEKALB (49),1,0,1,1,Alabama,1,2022-02-24 19:55,34.33880000,-86.081150000,10,Cloudy,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,35,Embankment,,0,NOT APPLICABLE,6,Minor Collector,0,None
10110,/Date(1645841400000-0500)/,LOWNDES (85),1,1,1,1,Alabama,1,2022-02-25 21:10,32.00650000,-86.522202780,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,8,Pedestrian,,0,NOT APPLICABLE,1,Interstate,0,None
10111,/Date(1645848900000-0500)/,MORGAN (103),1,0,3,1,Alabama,2,2022-02-25 23:15,34.50842222,-86.898950000,1,Clear,,,2,Dark - Not Lighted,6,Angle,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,1,Interstate,0,None
10112,/Date(1645847100000-0500)/,COOSA (37),1,0,1,1,Alabama,1,2022-02-25 22:45,32.98411667,-86.065691670,1,Clear,,,3,Dark - Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,35,Embankment,,0,NOT APPLICABLE,3,Principal Arterial - Other,0,None
10113,/Date(1645857300000-0500)/,ELMORE (51),2,0,4,1,Alabama,2,2022-02-26 01:35,32.53178333,-86.325488890,1,Clear,,,3,Dark - Lighted,2,Front-to-Front,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,4,Minor Arterial,0,None
10114,/Date(1645875540000-0500)/,CULLMAN (43),1,0,2,1,Alabama,2,2022-02-26 06:39,34.17120000,-86.687375000,1,Clear,,,4,Dawn,2,Front-to-Front,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,3,Principal Arterial - Other,0,None
10117,/Date(1645943100000-0500)/,FRANKLIN (59),1,0,1,1,Alabama,1,2022-02-27 01:25,34.47198889,-87.697647220,2,Rain,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,52,Guardrail End,,0,NOT APPLICABLE,5,Major Collector,0,None
10115,/Date(1645921500000-0500)/,BALDWIN (3),1,0,1,1,Alabama,1,2022-02-26 19:25,30.46563889,-87.509913890,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,1,Rollover/Overturn,,0,NOT APPLICABLE,7,Local,0,None
10116,/Date(1645854000000-0500)/,JEFFERSON (73),1,0,1,1,Alabama,3,2022-02-26 00:40,33.51233611,-86.810261110,1,Clear,,,3,Dark - Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,14,Parked Motor Vehicle,,350,BIRMINGHAM,3,Principal Arterial - Other,0,None
10118,/Date(1645956600000-0500)/,LAMAR (75),1,0,1,1,Alabama,1,2022-02-27 05:10,33.93662778,-88.005683330,2,Rain,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,34,Ditch,,290,BEAVERTON,4,Minor Arterial,0,None
10119,/Date(1646140260000-0500)/,DALE (45),1,0,1,1,Alabama,1,2022-03-01 08:11,31.29242500,-85.489569440,1,Clear,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,34,Ditch,,0,NOT APPLICABLE,4,Minor Arterial,0,None
10121,/Date(1646290800000-0500)/,COFFEE (31),1,0,1,1,Alabama,1,2022-03-03 02:00,31.35221389,-86.127486110,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,59,Traffic Sign Support ,,0,NOT APPLICABLE,5,Major Collector,0,None
10120,/Date(1646213400000-0500)/,LIMESTONE (83),2,0,2,1,Alabama,1,2022-03-02 04:30,34.90630833,-86.906769440,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,52,Guardrail End,,0,NOT APPLICABLE,1,Interstate,0,None
10122,/Date(1646348520000-0500)/,MONTGOMERY (101),1,1,1,1,Alabama,1,2022-03-03 18:02,32.39997500,-86.281941670,1,Clear,,,5,Dusk,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,8,Pedestrian,,2130,MONTGOMERY,7,Local,0,None
10123,/Date(1646356680000-0500)/,MADISON (89),2,2,1,1,Alabama,1,2022-03-03 20:18,34.72006389,-86.600072220,1,Clear,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,8,Pedestrian,,1730,HUNTSVILLE,3,Principal Arterial - Other,0,None
10125,/Date(1646355600000-0500)/,MARSHALL (95),1,0,1,1,Alabama,1,2022-03-03 20:00,34.22226389,-86.288936110,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,59,Traffic Sign Support ,,0,NOT APPLICABLE,7,Local,0,None
10124,/Date(1646311140000-0500)/,CALHOUN (15),1,0,5,1,Alabama,1,2022-03-03 07:39,33.79625556,-86.008211110,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,1,Rollover/Overturn,,2325,OHATCHEE,5,Major Collector,0,None
10126,/Date(1646424720000-0500)/,CULLMAN (43),1,0,1,1,Alabama,1,2022-03-04 15:12,33.98395833,-86.899091670,1,Clear,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,34,Ditch,,0,NOT APPLICABLE,7,Local,0,None
10128,/Date(1646483520000-0500)/,JACKSON (71),1,0,2,1,Alabama,2,2022-03-05 07:32,34.65650000,-86.021325000,1,Clear,,,1,Daylight,2,Front-to-Front,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,2720,SCOTTSBORO,3,Principal Arterial - Other,0,None
10127,/Date(1646422620000-0500)/,TUSCALOOSA (125),1,0,1,1,Alabama,1,2022-03-04 14:37,33.23767778,-87.633836110,1,Clear,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,34,Ditch,,2260,NORTHPORT,5,Major Collector,0,None
10129,/Date(1646471700000-0500)/,TALLAPOOSA (123),1,0,4,1,Alabama,1,2022-03-05 04:15,32.76313333,-85.626141670,1,Clear,,,6,Dark - Unknown Lighting,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,1,Rollover/Overturn,,550,CAMP HILL,3,Principal Arterial - Other,0,None
10130,/Date(1646650860000-0500)/,JEFFERSON (73),1,0,4,1,Alabama,3,2022-03-07 06:01,33.54556389,-86.593163890,1,Clear,,,1,Daylight,6,Angle,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,1850,LEEDS,3,Principal Arterial - Other,0,None
10133,/Date(1646969880000-0500)/,TALLADEGA (121),1,0,2,1,Alabama,2,2022-03-10 22:38,33.31866111,-86.196308330,1,Clear,,,2,Dark - Not Lighted,2,Front-to-Front,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,3,Principal Arterial - Other,0,None
10132,/Date(1646834400000-0500)/,TUSCALOOSA (125),1,0,2,1,Alabama,2,2022-03-09 09:00,33.16611667,-87.540113890,1,Clear,,,1,Daylight,6,Angle,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,3050,TUSCALOOSA,3,Principal Arterial - Other,0,None
10134,/Date(1646966700000-0500)/,LAWRENCE (79),1,0,2,1,Alabama,2,2022-03-10 21:45,34.58912222,-87.424144440,1,Clear,,,2,Dark - Not Lighted,6,Angle,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,3,Principal Arterial - Other,0,None
10135,/Date(1646684100000-0500)/,MONTGOMERY (101),1,0,2,1,Alabama,2,2022-03-07 15:15,32.35619167,-86.390141670,10,Cloudy,,,1,Daylight,8,Sideswipe - Opposite Direction,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,2130,MONTGOMERY,5,Major Collector,0,None
10136,/Date(1646984640000-0500)/,RUSSELL (113),1,1,1,1,Alabama,1,2022-03-11 02:44,32.45285000,-84.998638890,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,9,Pedalcyclist,,2440,PHENIX CITY,3,Principal Arterial - Other,0,None
10131,/Date(1646734500000-0500)/,DEKALB (49),1,0,2,1,Alabama,2,2022-03-08 05:15,34.46688889,-85.785338890,1,Clear,,,4,Dawn,1,Front-to-Rear,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,2564,RAINSVILLE,3,Principal Arterial - Other,0,None
10139,/Date(1647080280000-0500)/,MOBILE (97),1,0,1,1,Alabama,1,2022-03-12 05:18,30.71036944,-88.121347220,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,38,Fence,,2100,MOBILE,5,Major Collector,0,None
10138,/Date(1647017700000-0500)/,COLBERT (33),1,0,3,1,Alabama,2,2022-03-11 11:55,34.68556389,-87.600936110,1,Clear,,,1,Daylight,2,Front-to-Front,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,3,Principal Arterial - Other,0,None
10137,/Date(1646983800000-0500)/,CLARKE (25),1,0,1,1,Alabama,1,2022-03-11 02:30,31.66864444,-88.034191670,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,1,Rollover/Overturn,,0,NOT APPLICABLE,4,Minor Arterial,0,None
10140,/Date(1647143700000-0500)/,MONTGOMERY (101),1,0,7,1,Alabama,4,2022-03-12 22:55,32.36776111,-86.067958330,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,24,Guardrail Face,,0,NOT APPLICABLE,4,Minor Arterial,0,None
10142,/Date(1647203100000-0400)/,BLOUNT (9),1,0,3,1,Alabama,2,2022-03-13 16:25,34.00723333,-86.447061110,1,Clear,,,1,Daylight,2,Front-to-Front,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,4,Minor Arterial,0,None
10141,/Date(1647153000000-0500)/,CLARKE (25),1,0,1,1,Alabama,1,2022-03-13 01:30,31.81569444,-87.534319440,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,30,Utility Pole/Light Support,,0,NOT APPLICABLE,6,Minor Collector,0,None
10143,/Date(1647200640000-0400)/,LOWNDES (85),1,0,12,1,Alabama,6,2022-03-13 15:44,32.13953889,-86.441138890,1,Clear,,,1,Daylight,1,Front-to-Rear,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,1,Interstate,0,None
10144,/Date(1647229500000-0400)/,MOBILE (97),1,0,2,1,Alabama,2,2022-03-13 23:45,30.70870000,-88.276225000,1,Clear,,,3,Dark - Lighted,2,Front-to-Front,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,4,Minor Arterial,0,None
10146,/Date(1647327540000-0400)/,MARSHALL (95),1,1,1,1,Alabama,1,2022-03-15 02:59,34.49117222,-86.384544440,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,8,Pedestrian,,0,NOT APPLICABLE,3,Principal Arterial - Other,0,None
10145,/Date(1647283200000-0400)/,MADISON (89),1,0,2,1,Alabama,2,2022-03-14 14:40,34.97529722,-86.569169440,1,Clear,,,1,Daylight,1,Front-to-Rear,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,3,Principal Arterial - Other,0,None
10149,/Date(1647446100000-0400)/,CULLMAN (43),1,0,3,1,Alabama,2,2022-03-16 11:55,34.17314444,-86.700533330,2,Rain,,,1,Daylight,6,Angle,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,3,Principal Arterial - Other,0,None
10147,/Date(1647383940000-0400)/,MOBILE (97),1,0,3,1,Alabama,2,2022-03-15 18:39,30.69247778,-88.092877780,1,Clear,,,5,Dusk,1,Front-to-Rear,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,2100,MOBILE,3,Principal Arterial - Other,0,None
10148,/Date(1647322920000-0400)/,PERRY (105),2,0,4,1,Alabama,1,2022-03-15 01:42,32.63299722,-87.316541670,1,Clear,,,6,Dark - Unknown Lighting,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,42,Tree (Standing Only),,2020,MARION,4,Minor Arterial,0,None
10150,/Date(1647468000000-0400)/,ELMORE (51),1,0,1,1,Alabama,1,2022-03-16 18:00,32.61045833,-86.072688890,2,Rain,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,42,Tree (Standing Only),,0,NOT APPLICABLE,6,Minor Collector,0,None
10153,/Date(1647529740000-0400)/,GENEVA (61),2,0,4,1,Alabama,2,2022-03-17 11:09,31.11303611,-86.111058330,1,Clear,,,1,Daylight,6,Angle,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,4,Minor Arterial,0,None
10151,/Date(1647469320000-0400)/,BALDWIN (3),1,1,1,1,Alabama,1,2022-03-16 18:22,30.26940000,-87.683038890,1,Clear,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,15,Non-Motorist on Personal Conveyance,,1493,GULF SHORES,4,Minor Arterial,0,None
10152,/Date(1647500400000-0400)/,MOBILE (97),1,0,1,1,Alabama,1,2022-03-17 03:00,30.55073889,-88.215127780,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,59,Traffic Sign Support ,,0,NOT APPLICABLE,1,Interstate,0,None
10154,/Date(1647600000000-0400)/,LIMESTONE (83),1,0,2,1,Alabama,2,2022-03-18 06:40,34.86120833,-86.875725000,2,Rain,,,4,Dawn,6,Angle,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,5,Major Collector,0,None
10155,/Date(1647728400000-0400)/,CHILTON (21),1,0,1,1,Alabama,1,2022-03-19 18:20,32.78284722,-86.777122220,1,Clear,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,42,Tree (Standing Only),,0,NOT APPLICABLE,5,Major Collector,0,None
10157,/Date(1647886320000-0400)/,MONTGOMERY (101),1,0,1,1,Alabama,1,2022-03-21 14:12,32.10409722,-86.065630560,1,Clear,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,53,Mail Box,,0,NOT APPLICABLE,3,Principal Arterial - Other,2,Maintenance
10158,/Date(1647853200000-0400)/,DEKALB (49),1,0,1,1,Alabama,1,2022-03-21 05:00,34.66320833,-85.696650000,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,35,Embankment,,1632,HENAGAR,4,Minor Arterial,0,None
10156,/Date(1647751920000-0400)/,MOBILE (97),1,1,1,1,Alabama,2,2022-03-20 00:52,30.68181111,-88.198613890,1,Clear,,,3,Dark - Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,45,Working Motor Vehicle ,,2100,MOBILE,3,Principal Arterial - Other,2,Maintenance
10160,/Date(1647709080000-0400)/,ST. CLAIR (115),1,0,1,1,Alabama,1,2022-03-19 12:58,33.61950833,-86.252941670,1,Clear,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,34,Ditch,,0,NOT APPLICABLE,5,Major Collector,0,None
10159,/Date(1647980820000-0400)/,MOBILE (97),1,0,1,1,Alabama,1,2022-03-22 16:27,30.87173333,-88.298316670,10,Cloudy,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,1,Rollover/Overturn,,0,NOT APPLICABLE,7,Local,0,None
10161,/Date(1650747600000-0400)/,ESCAMBIA (53),1,0,1,1,Alabama,1,2022-04-23 17:00,31.03704722,-87.405544440,1,Clear,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,34,Ditch,,0,NOT APPLICABLE,7,Local,0,None
10164,/Date(1645858440000-0500)/,MONTGOMERY (101),1,0,5,1,Alabama,2,2022-02-26 01:54,32.41580000,-86.234497220,1,Clear,,,3,Dark - Lighted,6,Angle,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,2130,MONTGOMERY,3,Principal Arterial - Other,0,None
10162,/Date(1652270220000-0400)/,LIMESTONE (83),1,0,2,1,Alabama,2,2022-05-11 07:57,34.77399444,-86.974708330,1,Clear,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,1,Rollover/Overturn,,170,ATHENS,7,Local,0,None
10163,/Date(1649262420000-0400)/,MOBILE (97),1,0,3,1,Alabama,2,2022-04-06 12:27,31.00977778,-88.153180560,1,Clear,,,1,Daylight,2,Front-to-Front,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,5,Major Collector,0,None
10165,/Date(1647967200000-0400)/,JEFFERSON (73),1,0,2,1,Alabama,2,2022-03-22 12:40,33.53839444,-86.986288890,1,Clear,,,1,Daylight,6,Angle,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,0,NOT APPLICABLE,4,Minor Arterial,0,None
10166,/Date(1648117800000-0400)/,CHOCTAW (23),1,0,1,1,Alabama,1,2022-03-24 06:30,32.23840556,-88.237894440,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,35,Embankment,,0,NOT APPLICABLE,5,Major Collector,0,None
10167,/Date(1648258800000-0400)/,PIKE (109),1,0,2,1,Alabama,1,2022-03-25 21:40,31.89932222,-86.010716670,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,1,Rollover/Overturn,,0,NOT APPLICABLE,3,Principal Arterial - Other,0,None
10168,/Date(1648253700000-0400)/,DALE (45),1,0,2,1,Alabama,1,2022-03-25 20:15,31.43419167,-85.490202780,1,Clear,,,2,Dark - Not Lighted,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,34,Ditch,,0,NOT APPLICABLE,6,Minor Collector,0,None
10169,/Date(1648330440000-0400)/,CLEBURNE (29),2,0,2,1,Alabama,1,2022-03-26 17:34,33.64154444,-85.515219440,1,Clear,,,1,Daylight,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,35,Embankment,,0,NOT APPLICABLE,1,Interstate,0,None
10170,/Date(1648303020000-0400)/,COFFEE (31),1,0,2,1,Alabama,2,2022-03-26 09:57,31.29150833,-85.848561110,1,Clear,,,1,Daylight,6,Angle,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,,1030,ENTERPRISE,3,Principal Arterial - Other,0,None
